feature_set_name,comparison_type,feature,mean_sim,mean_real,std_sim,std_real,standardized_mean_difference,absolute_standardized_mean_difference,wasserstein_distance,ks_statistic,missing_rate_sim,missing_rate_real,missing_rate_difference,n_sim,n_real
set_a_easy_non_lab,age_matched,drink,0.4252948760986328,0.39580602883355176,0.49446868896484375,0.4891032594622607,0.059961873789844154,0.059961873789844154,0.029488859764089104,,0.0,0.0,0.0,3052,3052
set_a_easy_non_lab,age_matched,sbp,131.3127899169922,130.7655635648755,22.21469497680664,21.229676709461337,0.025185575438224264,0.025185575438224264,3.172525575037033,0.07830930537352555,0.0,0.0,0.0,3052,3052
set_a_easy_non_lab,age_matched,smoke,0.40039318799972534,0.3882699868938401,0.4900583326816559,0.4874364090607174,0.02480454774265484,0.02480454774265484,0.012123197903014415,,0.0,0.0,0.0,3052,3052
set_a_easy_non_lab,age_matched,bmi,23.55221176147461,23.6039862427744,3.8792526721954346,4.007862773029619,-0.013127131125930789,0.013127131125930789,0.35865958016359845,0.04456094364351245,0.0,0.0,0.0,3052,3052
set_a_easy_non_lab,unconditional,drink,0.4232872426509857,0.3936957220971373,0.4941595196723938,0.4886473187365949,0.060217438426287156,0.060217438426287156,0.029591508523641008,,0.0,0.0,0.0,3109,3109
set_a_easy_non_lab,unconditional,smoke,0.39787712693214417,0.38436796397555484,0.4895385503768921,0.4865237586967894,0.02768081174962778,0.02768081174962778,0.013509166934705719,,0.0,0.0,0.0,3109,3109
set_a_easy_non_lab,unconditional,sbp,130.98341369628906,130.56604481612524,22.34858512878418,21.20399137644676,0.01915959305762883,0.01915959305762883,3.172488292237244,0.07655194596333226,0.0,0.0,0.0,3109,3109
set_a_easy_non_lab,unconditional,bmi,23.5535945892334,23.596848685594587,3.8794474601745605,3.98935941004208,-0.010992740859230203,0.010992740859230203,0.37319373815988355,0.04696043743969122,0.0,0.0,0.0,3109,3109
set_b_non_lab_diagnosis,age_matched,cvd,0.1329134851694107,0.10639708319522705,0.33953750133514404,0.30839628402770924,0.08175473862146751,0.08175473862146751,0.026516407026847877,,0.0,0.0,0.0,3017,3017
set_b_non_lab_diagnosis,age_matched,drink,0.42625123262405396,0.39476300961219757,0.4946132004261017,0.4888807575236326,0.06403229606765747,0.06403229606765747,0.03148823334438178,,0.0,0.0,0.0,3017,3017
set_b_non_lab_diagnosis,age_matched,smoke,0.40636393427848816,0.3874709976798144,0.4912354350090027,0.4872534415991652,0.038616238995299784,0.038616238995299784,0.01889294000662911,,0.0,0.0,0.0,3017,3017
set_b_non_lab_diagnosis,age_matched,koa,0.11634073406457901,0.10473980775604906,0.3206861913204193,0.3062686256714074,0.03699743517236751,0.03699743517236751,0.011600928074245953,,0.0,0.0,0.0,3017,3017
set_b_non_lab_diagnosis,age_matched,diabetes,0.07126284390687943,0.06231355651309248,0.2573060095310211,0.24176424616004002,0.03584646043597271,0.03584646043597271,0.008949287371561199,,0.0,0.0,0.0,3017,3017
set_b_non_lab_diagnosis,age_matched,arthritis,0.3669207692146301,0.35465694398409014,0.4820445477962494,0.4784885402343696,0.025535281068757226,0.025535281068757226,0.012263838249917058,,0.0,0.0,0.0,3017,3017
set_b_non_lab_diagnosis,age_matched,hypertension,0.2731190025806427,0.269804441498177,0.4456353485584259,0.4439316686897632,0.007452063620749619,0.007452063620749619,0.0033145508783560818,,0.0,0.0,0.0,3017,3017
set_b_non_lab_diagnosis,age_matched,sbp,130.6265106201172,130.76218097447796,21.85355567932129,21.196033338049578,-0.00630224517514601,0.00630224517514601,2.5400843061329774,0.056678820019887305,0.0,0.0,0.0,3017,3017
set_b_non_lab_diagnosis,age_matched,bmi,23.592947006225586,23.607293643252497,3.9149038791656494,4.009291761984055,-0.0036207130747982954,0.0036207130747982954,0.37790592170477566,0.05369572422936692,0.0,0.0,0.0,3017,3017
set_b_non_lab_diagnosis,unconditional,cvd,0.1331617832183838,0.10485686715985848,0.33980417251586914,0.30641818592778325,0.08748449150922022,0.08748449150922022,0.028304921196526278,,0.0,0.0,0.0,3109,3109
set_b_non_lab_diagnosis,unconditional,drink,0.4248954653739929,0.3936957220971373,0.49440667033195496,0.4886473187365949,0.06347404759920516,0.06347404759920516,0.03119974268253456,,0.0,0.0,0.0,3109,3109
set_b_non_lab_diagnosis,unconditional,koa,0.11836603283882141,0.10453522032807977,0.3230929970741272,0.30600282076648316,0.043954231883950236,0.043954231883950236,0.013830813766484429,,0.0,0.0,0.0,3109,3109
set_b_non_lab_diagnosis,unconditional,smoke,0.40495336055755615,0.38436796397555484,0.4909619390964508,0.4865237586967894,0.04211864060001139,0.04211864060001139,0.020585397233837233,,0.0,0.0,0.0,3109,3109
set_b_non_lab_diagnosis,unconditional,diabetes,0.07076230645179749,0.06207783853329045,0.25646862387657166,0.2413356876741057,0.034874980968249585,0.034874980968249585,0.008684464458025176,,0.0,0.0,0.0,3109,3109
set_b_non_lab_diagnosis,unconditional,arthritis,0.3647474944591522,0.35252492762946286,0.48143666982650757,0.4778331747536418,0.025482882969068404,0.025482882969068404,0.012222579607590878,,0.0,0.0,0.0,3109,3109
set_b_non_lab_diagnosis,unconditional,hypertension,0.27050498127937317,0.26664522354454806,0.44429218769073486,0.44227645782757896,0.00870716052967647,0.00870716052967647,0.0038597619813444117,,0.0,0.0,0.0,3109,3109
set_b_non_lab_diagnosis,unconditional,sbp,130.38629150390625,130.56604481612524,21.863319396972656,21.20399137644676,-0.008346574143257346,0.008346574143257346,2.4967056802835725,0.057253136056609845,0.0,0.0,0.0,3109,3109
set_b_non_lab_diagnosis,unconditional,bmi,23.578205108642578,23.596848685594587,3.912623405456543,3.98935941004208,-0.004718486075061364,0.004718486075061364,0.3883523103501868,0.05564490189771631,0.0,0.0,0.0,3109,3109
set_c_extended_non_lab_diagnosis,age_matched,cvd,0.13147540390491486,0.10590163934426229,0.3379749655723572,0.30776214364122706,0.07912141939285332,0.07912141939285332,0.025573770491803205,,0.0,0.0,0.0,3050,3050
set_c_extended_non_lab_diagnosis,age_matched,koa,0.1298360675573349,0.10491803278688525,0.3361780643463135,0.30649802531801545,0.07746205388042882,0.07746205388042882,0.024918032786885203,,0.0,0.0,0.0,3050,3050
set_c_extended_non_lab_diagnosis,age_matched,drink,0.4239344298839569,0.3957377049180328,0.4942611753940582,0.48908874717374384,0.05734751029701688,0.05734751029701688,0.028196721311475326,,0.0,0.0,0.0,3050,3050
set_c_extended_non_lab_diagnosis,age_matched,diabetes,0.07573770731687546,0.06262295081967213,0.2646213471889496,0.24232327477162705,0.0516904125210222,0.0516904125210222,0.013114754098360604,,0.0,0.0,0.0,3050,3050
set_c_extended_non_lab_diagnosis,age_matched,arthritis,0.37737706303596497,0.3534426229508197,0.484809935092926,0.4781170198841062,0.04971064905136055,0.04971064905136055,0.023934426229508254,,0.0,0.0,0.0,3050,3050
set_c_extended_non_lab_diagnosis,age_matched,hypertension,0.2898360788822174,0.26786885245901637,0.45376056432724,0.4429214958352513,0.04899311062275905,0.04899311062275905,0.021967213114754136,,0.0,0.0,0.0,3050,3050
set_c_extended_non_lab_diagnosis,age_matched,smoke,0.4068852365016937,0.38754098360655737,0.4913336932659149,0.48726873057988696,0.039534106065815415,0.039534106065815415,0.019344262295081904,,0.0,0.0,0.0,3050,3050
set_c_extended_non_lab_diagnosis,age_matched,cancer,0.011475409381091595,0.007868852459016393,0.10652438551187515,0.08837134213005204,0.03685061436711038,0.03685061436711038,0.00360655737704918,,0.0,0.0,0.0,3050,3050
set_c_extended_non_lab_diagnosis,age_matched,bmi,23.735410690307617,23.596925540368215,3.8396289348602295,3.9981015683394348,0.03533085274773816,0.03533085274773816,0.48513801489315805,0.07836065573770491,0.0,0.0,0.0,3050,3050
set_c_extended_non_lab_diagnosis,age_matched,sbp,131.1927032470703,130.6763387978142,22.595394134521484,21.132394598242318,0.023604014993002773,0.023604014993002773,3.211857560788351,0.07278688524590164,0.0,0.0,0.0,3050,3050
set_c_extended_non_lab_diagnosis,age_matched,dyslipidemia,0.10688524693250656,0.10131147540983607,0.30901795625686646,0.30179019496513526,0.018249204191761213,0.018249204191761213,0.005573770491803298,,0.0,0.0,0.0,3050,3050
set_c_extended_non_lab_diagnosis,unconditional,cvd,0.1305886209011078,0.10485686715985848,0.33700406551361084,0.30641818592778325,0.07989381749638193,0.07989381749638193,0.025731746542296596,,0.0,0.0,0.0,3109,3109
set_c_extended_non_lab_diagnosis,unconditional,koa,0.128658726811409,0.10453522032807977,0.3348757028579712,0.30600282076648316,0.07520633389574165,0.07520633389574165,0.024123512383403045,,0.0,0.0,0.0,3109,3109
set_c_extended_non_lab_diagnosis,unconditional,drink,0.4245738089084625,0.3936957220971373,0.4943576753139496,0.4886473187365949,0.06282280560970364,0.06282280560970364,0.03087809585075585,,0.0,0.0,0.0,3109,3109
set_c_extended_non_lab_diagnosis,unconditional,diabetes,0.07494371384382248,0.06207783853329045,0.26334285736083984,0.2413356876741057,0.05093801017131582,0.05093801017131582,0.012865873271148298,,0.0,0.0,0.0,3109,3109
set_c_extended_non_lab_diagnosis,unconditional,hypertension,0.28787392377853394,0.26664522354454806,0.45284485816955566,0.44227645782757896,0.04742870133097984,0.04742870133097984,0.021228690897394653,,0.0,0.0,0.0,3109,3109
set_c_extended_non_lab_diagnosis,unconditional,arthritis,0.3743969202041626,0.35252492762946286,0.48404461145401,0.4778331747536418,0.04547674738482522,0.04547674738482522,0.021871984560952074,,0.0,0.0,0.0,3109,3109
set_c_extended_non_lab_diagnosis,unconditional,smoke,0.40527501702308655,0.38436796397555484,0.4910241663455963,0.4865237586967894,0.042774028681256036,0.042774028681256036,0.020907044065615943,,0.0,0.0,0.0,3109,3109
set_c_extended_non_lab_diagnosis,unconditional,cancer,0.011579286307096481,0.008041170794467674,0.106999471783638,0.08932567834334544,0.03589825705064708,0.03589825705064708,0.0035381151495658125,,0.0,0.0,0.0,3109,3109
set_c_extended_non_lab_diagnosis,unconditional,bmi,23.724319458007812,23.596848685594587,3.834092140197754,3.98935941004208,0.03258042181661513,0.03258042181661513,0.47893550463337303,0.0781601801222258,0.0,0.0,0.0,3109,3109
set_c_extended_non_lab_diagnosis,unconditional,sbp,131.04251098632812,130.56604481612524,22.62323760986328,21.20399137644676,0.021731537958320325,0.021731537958320325,3.2228717167967744,0.07204889031843037,0.0,0.0,0.0,3109,3109
set_c_extended_non_lab_diagnosis,unconditional,dyslipidemia,0.10614345222711563,0.10099710517851399,0.30807068943977356,0.3013733627716144,0.016887641492029492,0.016887641492029492,0.005146349308459253,,0.0,0.0,0.0,3109,3109
set_d_lab_enriched,age_matched,cvd,0.1460046023130417,0.10621506083525156,0.35316890478134155,0.3081633491936615,0.12005379601483189,0.12005379601483189,0.03978954291351533,,0.0,0.0,0.0,3041,3041
set_d_lab_enriched,age_matched,hba1c,1.7121083736419678,1.7024111008318223,0.14842724800109863,0.14614570949128772,0.06583755713431277,0.06583755713431277,0.038310194161990795,0.13120683985531076,0.0,0.0,0.0,3041,3041
set_d_lab_enriched,age_matched,drink,0.4284774661064148,0.3962512331469911,0.49493950605392456,0.4891982108437461,0.06549019315610129,0.06549019315610129,0.03222624136797114,,0.0,0.0,0.0,3041,3041
set_d_lab_enriched,age_matched,koa,0.1187109500169754,0.10489970404472213,0.32350125908851624,0.30647453874333297,0.04383090364187805,0.04383090364187805,0.013811246300558966,,0.0,0.0,0.0,3041,3041
set_d_lab_enriched,age_matched,dyslipidemia,0.08944426476955414,0.10161131206839856,0.2854308485984802,0.3021861707072841,-0.04139466254132989,0.04139466254132989,0.012167050312397287,,0.0,0.0,0.0,3041,3041
set_d_lab_enriched,age_matched,hypertension,0.28839197754859924,0.26997698125616576,0.4530889093875885,0.44402054332093216,0.04105197082453503,0.04105197082453503,0.018414995067412065,,0.0,0.0,0.0,3041,3041
set_d_lab_enriched,age_matched,tc,5.2268195152282715,5.233203364812695,0.19959571957588196,0.19796988786730652,-0.03211442883708654,0.03211442883708654,0.01183697280867854,0.03387043735613285,0.0,0.0,0.0,3041,3041
set_d_lab_enriched,age_matched,tg,4.763440132141113,4.746399228922531,0.5390603542327881,0.5564048039167007,0.031107822217314084,0.031107822217314084,0.05553489844045788,0.06971390989805985,0.0,0.0,0.0,3041,3041
set_d_lab_enriched,age_matched,arthritis,0.36435383558273315,0.35317329825715227,0.481327623128891,0.47803458559357864,0.02330813400523931,0.02330813400523931,0.011180532719500147,,0.0,0.0,0.0,3041,3041
set_d_lab_enriched,age_matched,diabetes,0.06839855015277863,0.0631371259454127,0.25247010588645935,0.24324943326222775,0.021223751939488656,0.021223751939488656,0.005261427162117749,,0.0,0.0,0.0,3041,3041
set_d_lab_enriched,age_matched,platelets,5.276250839233398,5.268994517398986,0.3834414780139923,0.38249653294391495,0.018947528934201867,0.018947528934201867,0.04838854935043881,0.05195659322591253,0.0,0.0,0.0,3041,3041
set_d_lab_enriched,age_matched,crp,0.28448912501335144,0.2660899309782068,1.0734955072402954,1.07261126054485,0.017146577001271836,0.017146577001271836,0.12699397870593074,0.055573824399868466,0.0,0.0,0.0,3041,3041
set_d_lab_enriched,age_matched,bun,2.7210068702697754,2.7181936538351725,0.2771525979042053,0.28247927702945885,0.010053355201619454,0.010053355201619454,0.008575565843053818,0.019730351857941468,0.0,0.0,0.0,3041,3041
set_d_lab_enriched,age_matched,creatinine,-0.26094216108322144,-0.2593129695914116,0.24633118510246277,0.24395209003190824,-0.006645840858787264,0.006645840858787264,0.023715941475035515,0.036501150937191716,0.0,0.0,0.0,3041,3041
set_d_lab_enriched,age_matched,bmi,23.580936431884766,23.599679511368986,3.873300790786743,4.015942271484039,-0.004750776845883648,0.004750776845883648,0.4029994675405657,0.055573824399868466,0.0,0.0,0.0,3041,3041
